month,temp,prec
Jan,1.2,159
Feb,3,153
Mar,7.2,182
Apr,11.8,143
May,16.1,140
Jun,20,125
Jul,21.8,148
Aug,21.5,129
Sep,18.2,124
Oct,12.4,108
Nov,7.4,136
Dec,3,149
