month,temp,prec
Jan,-5.1,40
Feb,-3.7,38
Mar,0.7,44
Apr,6.2,67
May,10.9,103
Jun,13.9,146
Jul,15.9,129
Aug,15.3,117
Sep,11.9,75
Oct,7.5,56
Nov,1.8,57
Dec,-2.9,49
