month,temp,prec
Jan,-11.4,65
Feb,-9.4,52
Mar,-8.7,56
Apr,-3.6,59
May,1.5,79
Jun,5.7,89
Jul,9.2,47
Aug,9,57
Sep,4.6,60
Oct,0.5,43
Nov,-6.4,55
Dec,-10.1,61
