month,temp,prec
Jan,0.1,134
Feb,1.8,133
Mar,6.3,159
Apr,10.9,126
May,15.1,135
Jun,18.7,128
Jul,20.6,139
Aug,20.3,124
Sep,17.1,110
Oct,11.3,95
Nov,6.4,123
Dec,1.9,133
