month,temp,prec
Jan,10.1,52
Feb,12.2,58
Mar,16.4,44
Apr,20.5,76
May,23.9,109
Jun,27.1,98
Jul,28.6,43
Aug,28.7,58
Sep,25.9,105
Oct,21.2,85
Nov,15.8,65
Dec,11.5,49
