month,temp,prec
Jan,-1.1,60
Feb,1.5,69
Mar,7,109
Apr,13.3,102
May,18.4,114
Jun,23.1,97
Jul,25.4,101
Aug,24.3,91
Sep,20.1,85
Oct,14,74
Nov,7.3,102
Dec,1.4,92
