month,temp,prec
Jan,9,20
Feb,10.6,8
Mar,15,46
Apr,18.2,97
May,19.4,272
Jun,20.5,553
Jul,20.4,809
Aug,20.3,760
Sep,19.4,375
Oct,17.3,106
Nov,13,4
Dec,10,5
