month,temp,prec
Jan,1.3,230
Feb,1.3,188
Mar,3.7,157
Apr,7.9,79
May,12.2,34
Jun,16.1,4
Jul,18.3,1
Aug,19.4,1
Sep,16.4,5
Oct,12.9,43
Nov,8.5,109
Dec,4.2,186
