month,temp,prec
Jan,1.1,89
Feb,3.6,103
Mar,9.2,128
Apr,14.9,125
May,19.9,132
Jun,24.5,102
Jul,26.3,100
Aug,25.2,83
Sep,21.6,90
Oct,15.3,80
Nov,9.3,117
Dec,3.7,126
