month,temp,prec
Jan,-6.77,78.99
Feb,-5.38,64.7
Mar,0.36,88.26
Apr,6.69,91.06
May,13.54,106.32
Jun,18.05,107.55
Jul,20.87,92.7
Aug,19.76,103.34
Sep,15.17,94.3
Oct,8.72,88.32
Nov,3.12,96.76
Dec,-3.37,84.61
