month,temp,prec
Jan,6.4,171
Feb,7.2,153
Mar,9.5,114
Apr,12.1,87
May,15.9,56
Jun,20.8,22
Jul,23.7,6
Aug,24.3,11
Sep,20.7,45
Oct,16.5,75
Nov,11.6,110
Dec,7.9,176
