month,temp,prec
Jan,-22,1
Feb,-19.3,1
Mar,-11.3,2
Apr,-0.9,10
May,6.8,12
Jun,12.6,44
Jul,13.8,66
Aug,12.1,52
Sep,6.3,17
Oct,-1.8,8
Nov,-12.3,3
Dec,-19.7,2
