month,temp,prec
Jan,9,94
Feb,10,91
Mar,12.3,67
Apr,16.6,19
May,21.2,5
Jun,23.9,0
Jul,25.5,0
Aug,25.7,0
Sep,24,0
Oct,21,7
Nov,16,40
Dec,10.8,75
