month,temp,prec
Jan,-7.4,2
Feb,-5.7,5
Mar,-2.7,9
Apr,0.8,23
May,4.6,39
Jun,8.1,85
Jul,9.2,107
Aug,8.8,96
Sep,7.1,76
Oct,2.6,31
Nov,-2.8,6
Dec,-6,3
