month,temp,prec
Jan,-12.8,63
Feb,-11.4,52
Mar,-5.2,61
Apr,2.5,67
May,9.5,81
Jun,15.2,84
Jul,17.9,102
Aug,16.6,102
Sep,11.6,90
Oct,5.9,84
Nov,-0.8,89
Dec,-9.4,78
