month,temp,prec
Jan,-2,74
Feb,-0.7,59
Mar,1.8,67
Apr,5.7,59
May,10.5,65
Jun,14.7,50
Jul,17.3,38
Aug,17,31
Sep,13.5,35
Oct,8.9,61
Nov,3.9,78
Dec,0,79
