month,temp,prec
Jan,7.3,122
Feb,9.3,121
Mar,13.5,132
Apr,17.8,98
May,21.6,92
Jun,25.1,105
Jul,26.6,124
Aug,26.2,104
Sep,23.6,79
Oct,18.1,58
Nov,13,81
Dec,8.9,111
