month,temp,prec
Jan,20.9,4
Feb,23.2,17
Mar,25.9,35
Apr,27.9,96
May,27.8,279
Jun,27.6,359
Jul,27.1,401
Aug,27.1,412
Sep,27,333
Oct,25.9,84
Nov,23.8,15
Dec,21.2,3
