month,temp,prec
Jan,-12.6,64
Feb,-11.2,55
Mar,-5.3,65
Apr,2.2,71
May,9.4,83
Jun,15,91
Jul,17.9,104
Aug,16.6,104
Sep,11.7,90
Oct,5.7,85
Nov,-0.9,94
Dec,-9.3,79
