month,temp,prec
Jan,-2,37
Feb,1,33
Mar,7,77
Apr,13.4,93
May,18.6,121
Jun,23.3,146
Jul,26.2,90
Aug,25.1,101
Sep,20.6,119
Oct,14.6,94
Nov,7.1,65
Dec,0.5,41
