month,temp,prec
Jan,25.4,444
Feb,25.6,335
Mar,25.8,303
Apr,26.5,231
May,26.8,178
Jun,26.2,98
Jul,25.9,86
Aug,26.4,55
Sep,26.9,71
Oct,27.1,148
Nov,26.8,230
Dec,25.7,304
