month,temp,prec
Jan,2.2,85
Feb,3.7,79
Mar,8.4,94
Apr,13.6,76
May,18.6,101
Jun,23,94
Jul,25.1,111
Aug,24.6,105
Sep,21,91
Oct,14.7,84
Nov,9.5,82
Dec,4.3,84
