month,temp,prec
Jan,-4.5,14
Feb,-1.6,11
Mar,0.5,23
Apr,5.5,36
May,10.6,69
Jun,15.1,63
Jul,19.2,35
Aug,18.6,33
Sep,12.9,39
Oct,7.7,32
Nov,1,19
Dec,-2.6,13
