month,temp,prec
Jan,-5.1,39
Feb,-4.6,36
Mar,-2,50
Apr,1.4,57
May,5.9,94
Jun,9.4,102
Jul,11.6,124
Aug,11.1,119
Sep,9,84
Oct,4.9,68
Nov,-0.6,64
Dec,-3.9,35
