month,temp,prec
Jan,-11.4,90
Feb,-10.4,80
Mar,-5.1,99
Apr,1.7,110
May,9,119
Jun,13.6,131
Jul,16.3,129
Aug,14.9,147
Sep,10.7,122
Oct,4.8,114
Nov,-1.5,133
Dec,-8.4,116
