month,temp,prec
Jan,-2.7,149
Feb,-1.8,126
Mar,1.6,126
Apr,4.9,99
May,8.9,117
Jun,12.5,122
Jul,14.6,96
Aug,14.2,108
Sep,11.6,109
Oct,6.9,111
Nov,1.9,120
Dec,-1.6,150
