month,temp,prec
Jan,-9.9,8
Feb,-6.6,12
Mar,-0.6,29
Apr,7.4,51
May,14.1,69
Jun,19.5,77
Jul,23.2,54
Aug,22.1,47
Sep,15.7,33
Oct,9.1,27
Nov,0,13
Dec,-7.7,12
