month,temp,prec
Jan,-4.5,145
Feb,-1.8,100
Mar,0,92
Apr,4.2,71
May,8.7,65
Jun,12.7,66
Jul,16.9,28
Aug,16.3,42
Sep,11.8,56
Oct,6.3,84
Nov,0.1,137
Dec,-3.3,131
