month,temp,prec
Jan,-13.3,66
Feb,-12,57
Mar,-6,68
Apr,1.6,71
May,8.9,85
Jun,14.6,93
Jul,17.3,105
Aug,16,108
Sep,11.1,95
Oct,5.1,84
Nov,-1.6,90
Dec,-10.2,79
