month,temp,prec
Jan,1.3,208
Feb,1.6,157
Mar,4.2,141
Apr,8.4,59
May,12.7,40
Jun,17.1,21
Jul,19.8,10
Aug,20.4,8
Sep,16.7,12
Oct,12.3,50
Nov,8.1,92
Dec,3.8,205
