month,temp,prec
Jan,-8.1,150
Feb,-5.2,122
Mar,-1.8,114
Apr,2.4,86
May,6.6,98
Jun,10.4,91
Jul,11.8,112
Aug,11.2,147
Sep,8.1,203
Oct,3.8,256
Nov,-1.9,170
Dec,-5.3,160
