month,temp,prec
Jan,-2.4,83
Feb,-0.8,81
Mar,4.5,97
Apr,9.6,100
May,14.3,112
Jun,18.1,103
Jul,20.1,131
Aug,19.6,106
Sep,16.4,91
Oct,10.4,84
Nov,5.2,88
Dec,0,90
