month,temp,prec
Jan,2.4,58
Feb,4.2,59
Mar,6.9,68
Apr,10.6,72
May,15.2,66
Jun,19.1,56
Jul,21.8,48
Aug,21.4,56
Sep,18.2,72
Oct,13,80
Nov,8.1,99
Dec,3.7,80
