month,temp,prec
Jan,-2.9,95
Feb,-1.9,92
Mar,2.7,99
Apr,8.3,97
May,14.2,90
Jun,19.3,85
Jul,22.5,80
Aug,21.4,87
Sep,17,89
Oct,11.4,91
Nov,5.9,114
Dec,0,105
