month,temp,prec
Jan,19.65,69.44
Feb,19.92,80.58
Mar,18.77,92.22
Apr,16.47,108.06
May,13.94,107.55
Jun,11.92,123.93
Jul,10.9,134.85
Aug,11.52,123.76
Sep,12.83,106.5
Oct,14.28,91.14
Nov,16.2,90.78
Dec,18.05,95.6
