month,temp,prec
Jan,0.7,53
Feb,2.3,56
Mar,4.7,66
Apr,7.9,63
May,11,42
Jun,16,20
Jul,21.1,11
Aug,20.6,13
Sep,15.7,33
Oct,10.1,58
Nov,5.1,70
Dec,1.8,70
