month,temp,prec
Jan,-19.8,2
Feb,-16.9,3
Mar,-7.8,4
Apr,1.9,13
May,9.9,29
Jun,15.9,50
Jul,18,100
Aug,15.7,82
Sep,9,41
Oct,0.7,11
Nov,-10.5,5
Dec,-17.5,3
