month,temp,prec
Jan,5,25
Feb,7.4,14
Mar,9.5,13
Apr,13.8,9
May,17.8,7
Jun,22.3,32
Jul,22.4,108
Aug,20.9,85
Sep,19.4,56
Oct,15,30
Nov,9.1,23
Dec,5.9,20
