month,temp,prec
Jan,-0.5,64
Feb,0.9,51
Mar,4,58
Apr,8.1,54
May,12.1,71
Jun,15.4,80
Jul,16.9,77
Aug,16.6,69
Sep,13.7,65
Oct,9.3,63
Nov,4.1,63
Dec,1.1,73
