month,temp,prec
Jan,-8.4,40
Feb,-8,30
Mar,-2.4,48
Apr,5.3,61
May,11.9,74
Jun,16.8,83
Jul,19.6,81
Aug,18.1,92
Sep,13.7,97
Oct,7.8,71
Nov,1.4,61
Dec,-5.3,47
