month,temp,prec
Jan,-16.3,26
Feb,-12.9,19
Mar,-5.5,31
Apr,3.3,48
May,10.8,74
Jun,15.8,104
Jul,18.7,93
Aug,17.2,95
Sep,11.8,87
Oct,5.8,65
Nov,-3.5,38
Dec,-12.7,26
