month,temp,prec
Jan,-11.2,82
Feb,-10.1,74
Mar,-5.1,88
Apr,1.9,96
May,8.8,108
Jun,13.6,114
Jul,15.9,115
Aug,14.8,133
Sep,10.8,116
Oct,5,104
Nov,-1.3,116
Dec,-8.3,98
