month,temp,prec
Jan,-16.6,21
Feb,-12.8,14
Mar,-5,28
Apr,4.1,47
May,11.2,73
Jun,16.6,103
Jul,19.2,102
Aug,17.7,90
Sep,12.1,78
Oct,6.1,59
Nov,-3.5,30
Dec,-12.9,23
