month,temp,prec
Jan,-5.2,34
Feb,-4.4,23
Mar,-0.3,31
Apr,6.3,36
May,12.2,52
Jun,15.6,74
Jul,16.8,81
Aug,16.4,71
Sep,12.2,55
Oct,7.2,50
Nov,2,49
Dec,-2.6,44
