month,temp,prec
Jan,-14.3,35
Feb,-13.8,28
Mar,-8.6,28
Apr,-2.4,28
May,4.8,35
Jun,11.5,57
Jul,14,67
Aug,11.5,64
Sep,6.1,55
Oct,-0.3,49
Nov,-7,41
Dec,-12.4,36
