month,temp,prec
Jan,-8.2,93
Feb,-5,64
Mar,-3.7,53
Apr,0.1,41
May,4.4,48
Jun,7.9,49
Jul,11.3,45
Aug,11,42
Sep,7.5,45
Oct,2.8,71
Nov,-3.7,90
Dec,-6.7,99
