month,temp,prec
Jan,-12.9,31
Feb,-10.6,24
Mar,-4.2,42
Apr,4,58
May,11.2,89
Jun,16,99
Jul,18.7,95
Aug,17.3,110
Sep,12.3,101
Oct,6.7,70
Nov,-1.6,55
Dec,-9.6,39
