month,temp,prec
Jan,12,26
Feb,11.7,35
Mar,9.6,61
Apr,6.2,78
May,3.5,98
Jun,1.1,120
Jul,0.6,183
Aug,1.2,150
Sep,2.8,88
Oct,5.5,54
Nov,8.3,43
Dec,10.7,44
