month,temp,prec
Jan,-9.9,10
Feb,-6.6,8
Mar,-1.2,15
Apr,6,37
May,12.4,63
Jun,17.7,81
Jul,21.4,51
Aug,20.5,37
Sep,14,37
Oct,7.7,23
Nov,-1,11
Dec,-7.8,10
