month,temp,prec
Jan,-7.1,119.07
Feb,-6.04,94.07
Mar,-2.67,79.96
Apr,2.06,70.18
May,6.81,61.62
Jun,10.6,66.37
Jul,12.53,76.19
Aug,11.65,118.88
Sep,8.15,169.98
Oct,2.24,167.53
Nov,-4.38,113.69
Dec,-6.15,138.13
