month,temp,prec
Jan,19.4,8
Feb,22,20
Mar,24.5,52
Apr,25.9,89
May,25.5,162
Jun,25,114
Jul,24.3,143
Aug,24,159
Sep,23.7,219
Oct,22.9,103
Nov,21.4,17
Dec,19.6,3
