month,temp,prec
Jan,-5.7,9
Feb,-3,12
Mar,1.3,29
Apr,8,50
May,14.1,84
Jun,19.6,81
Jul,23.2,82
Aug,22,58
Sep,16.2,41
Oct,9.9,26
Nov,1.8,18
Dec,-4.2,12
