month,temp,prec
Jan,-6.7,39
Feb,-4.1,33
Mar,2.2,66
Apr,9.2,95
May,15.3,96
Jun,20.7,105
Jul,22.9,104
Aug,21.7,95
Sep,17.6,94
Oct,11.3,66
Nov,3.8,71
Dec,-3.6,57
