month,temp,prec
Jan,-13.9,16
Feb,-10.2,12
Mar,-3,25
Apr,6.4,51
May,13.8,68
Jun,19,92
Jul,21.8,82
Aug,20.6,69
Sep,14.7,57
Oct,8.1,41
Nov,-1.9,19
Dec,-10.2,14
