month,temp,prec
Jan,-14.9,2
Feb,-12,4
Mar,-6.6,5
Apr,-0.7,12
May,4.2,28
Jun,7.4,52
Jul,10.3,52
Aug,9.6,49
Sep,5.2,29
Oct,-1.2,9
Nov,-9.1,3
Dec,-13.3,2
