month,temp,prec
Jan,8.5,116
Feb,10.4,114
Mar,14.5,119
Apr,18.6,85
May,22.8,87
Jun,26.2,107
Jul,27.5,128
Aug,27,111
Sep,24.2,80
Oct,18.9,55
Nov,13.8,71
Dec,10,91
