month,prec,temp,precs,temps
jun,-0.00970516650061918,0.108930189434663,FALSE,FALSE
jul,-0.16779211025054,0.0770087712830564,FALSE,FALSE
aug,-0.0172629475409729,0.0478381673318439,FALSE,FALSE
sep,-0.0129207470135691,-0.0428714842713434,FALSE,FALSE
oct,0.107399703354177,-0.0380474318306786,FALSE,FALSE
nov,0.0152678953586727,0.147339220429823,FALSE,FALSE
dec,0.0955665557830909,0.0873700415084462,FALSE,FALSE
JAN,0.203412784056142,-0.0666644546750084,TRUE,FALSE
FEB,0.0967703368748664,-0.146495847520188,FALSE,FALSE
MAR,0.108358180801561,-0.0549623191223815,FALSE,FALSE
APR,0.117948676860918,-0.0632171622650096,FALSE,FALSE
MAY,-0.0309021616030643,-0.0517226262969983,FALSE,FALSE
JUN,0.0760785027403735,-0.0537444140263072,FALSE,FALSE
JUL,0.0233957603785462,-0.00111212520111786,FALSE,FALSE
AUG,-0.0221188217514986,0.00819294781073094,FALSE,FALSE
SEP,0.00226374654471293,0.00587872040534593,FALSE,FALSE
