month,prec,temp,precs,temps
jun,0.0253720684258714,0.0689219840296844,FALSE,FALSE
jul,0.0817177660753833,-0.0323888352432672,FALSE,FALSE
aug,-0.193980354687986,-0.0897539791018807,TRUE,FALSE
sep,-0.0199019829819251,-0.0320426476990586,FALSE,FALSE
oct,-0.064661645259021,0.14530950264464,FALSE,FALSE
nov,-0.0138874734838433,-0.128573805771937,FALSE,FALSE
dec,0.0156065927224037,0.0499221917244202,FALSE,FALSE
JAN,0.0341353917390622,0.0228924452956575,FALSE,FALSE
FEB,-0.000333671097352892,0.184535544491579,FALSE,FALSE
MAR,-0.00977851103213207,0.0136030360593534,FALSE,FALSE
APR,0.0278959289537138,-0.0168673875295997,FALSE,FALSE
MAY,-0.122821840186541,0.0133015222984502,FALSE,FALSE
JUN,0.0192807635773421,0.103530173462038,FALSE,FALSE
JUL,0.0848826327220364,-0.113554337310708,FALSE,FALSE
AUG,0.0682261993401403,-0.111765470944247,FALSE,FALSE
SEP,-0.216756394318906,-0.000233943779896043,TRUE,FALSE
