id,varname,month,coef,significant,ci_lower,ci_upper
1,prec,jun,0.0621327106867904,FALSE,-0.147869197215503,0.267796646371467
2,prec,jul,-0.028340134706916,FALSE,-0.242356976283765,0.164209577767747
3,prec,aug,-0.0485707625718694,FALSE,-0.228152059469832,0.143703281426581
4,prec,sep,0.122716209256595,FALSE,-0.114621858653254,0.333825127267649
5,prec,oct,0.0691487168844464,FALSE,-0.151922909580488,0.272736690295581
6,prec,nov,0.0909410981393595,FALSE,-0.101628810292576,0.286405514254132
7,prec,dec,-0.0394537749227676,FALSE,-0.24703594602538,0.155921700272302
8,prec,JAN,0.247521384696451,TRUE,0.107321271088259,0.418375395095234
9,prec,FEB,0.0184104527139481,FALSE,-0.176911318441904,0.226373462643038
10,prec,MAR,-0.120633584586041,FALSE,-0.344574832316333,0.0936039199623686
11,prec,APR,0.0514898279756002,FALSE,-0.154226218561547,0.264350533371769
12,prec,MAY,-0.0452881851368178,FALSE,-0.242097067560245,0.131268134897737
13,prec,JUN,0.0760178576586575,FALSE,-0.110855177671383,0.263946694314886
14,prec,JUL,0.00696334858806719,FALSE,-0.204276634024971,0.203743614011447
15,prec,AUG,-0.112409071800482,FALSE,-0.332880969592342,0.10844329713158
16,prec,SEP,0.0702448026271211,FALSE,-0.118073016473262,0.25520771188031
17,temp,jun,-0.0458312711247453,FALSE,-0.23064712064889,0.147429724233402
18,temp,jul,0.0651640553972719,FALSE,-0.165774889039969,0.273297521247736
19,temp,aug,0.109365711546786,FALSE,-0.097961023911375,0.310030152527813
20,temp,sep,0.023429957231556,FALSE,-0.197448301425545,0.247691710278877
21,temp,oct,-0.0365622123169771,FALSE,-0.245476344906132,0.152824642771157
22,temp,nov,0.0841194320314389,FALSE,-0.136927718124835,0.290538720113997
23,temp,dec,0.0487372587143008,FALSE,-0.131557719943531,0.231330990345894
24,temp,JAN,-0.0772656063802803,FALSE,-0.264967880585856,0.129326527448554
25,temp,FEB,0.0183016715199323,FALSE,-0.167606449056305,0.211898668937475
26,temp,MAR,-0.230314016198176,TRUE,-0.430014654598036,-0.0561145631256997
27,temp,APR,0.0376996944796681,FALSE,-0.15671643932202,0.205573105147151
28,temp,MAY,-0.153469704508313,FALSE,-0.401002601325324,0.101204366677395
29,temp,JUN,0.117961678135725,FALSE,-0.0833527174453594,0.292707471959772
30,temp,JUL,0.0576086144523594,FALSE,-0.152578156342934,0.28571924361502
31,temp,AUG,0.0518285246356976,FALSE,-0.146335021413107,0.269736722469073
32,temp,SEP,0.0135132422765119,FALSE,-0.179426916889556,0.194171900305378
