month,prec,temp,precs,temps
jun,-0.177812747952985,0.0318242330484941,FALSE,FALSE
jul,0.0582432569860308,0.191857651756061,FALSE,TRUE
aug,-0.0967601649295476,-0.00303107278605157,FALSE,FALSE
sep,-0.0880371726208451,-0.122037858673151,FALSE,FALSE
oct,0.0719365296083379,-0.0576869075071049,FALSE,FALSE
nov,-0.0791634942417946,-0.106709842015039,FALSE,FALSE
dec,0.0849620440192885,0.0198915194672021,FALSE,FALSE
JAN,-0.207771167765369,0.0394759668193738,FALSE,FALSE
FEB,-0.08580557370412,0.102451478455805,FALSE,FALSE
MAR,-0.0534416212706041,-0.111513256989518,FALSE,FALSE
APR,-0.00903583505354398,-0.0253307207978603,FALSE,FALSE
MAY,0.186113033378485,-0.0490548644925124,FALSE,FALSE
JUN,0.128050680068938,0.0117657322376994,FALSE,FALSE
JUL,0.0592363881416779,0.109022491370173,FALSE,FALSE
AUG,0.133111940979448,0.0821532921518892,FALSE,FALSE
SEP,0.109594757358355,-0.145314850795198,FALSE,FALSE
