id,varname,month,coef,significant,ci_lower,ci_upper
1,prec,jun,-0.0428700074229443,FALSE,-0.177080520711062,0.109924188871002
2,prec,jul,-0.0296743175456346,FALSE,-0.202211578879735,0.131690141906861
3,prec,aug,0.185940400904092,TRUE,0.0437388822193238,0.391513164730949
4,prec,sep,0.00951689973938955,FALSE,-0.175071491067945,0.21053565344398
5,prec,oct,0.0907730341682497,FALSE,-0.103558536047158,0.272915743908632
6,prec,nov,-0.115783131043393,FALSE,-0.284973540610892,0.0300966957167019
7,prec,dec,0.0269793335546537,FALSE,-0.15046758821846,0.189702949797267
8,prec,JAN,0.104471156318464,FALSE,-0.0715484897238246,0.299905293627279
9,prec,FEB,-0.0382486121031265,FALSE,-0.2106474869021,0.152135477189096
10,prec,MAR,-0.128471988099891,FALSE,-0.302358539285747,0.053615973169013
11,prec,APR,0.0164109740596516,FALSE,-0.147171378321516,0.207122141619406
12,prec,MAY,0.115169737015903,FALSE,-0.0771321733267236,0.296331692040597
13,prec,JUN,0.107905351300172,FALSE,-0.0815475662302026,0.277605360075568
14,prec,JUL,0.0530325486575916,FALSE,-0.0602174043636284,0.194461063137111
15,prec,AUG,0.0365489097333881,FALSE,-0.146174274843233,0.220321868524665
16,prec,SEP,-0.0681733994735573,FALSE,-0.257959951276347,0.123684189082147
17,temp,jun,0.051989062371455,FALSE,-0.131028673373246,0.242600606188441
18,temp,jul,-0.00205604657636519,FALSE,-0.149171495738151,0.13628180496773
19,temp,aug,0.038818600649569,FALSE,-0.137785326123182,0.189935479487592
20,temp,sep,-0.080220241721511,FALSE,-0.241559156818981,0.100195819361467
21,temp,oct,-0.189420119611652,TRUE,-0.340642673210337,-0.0311386021663348
22,temp,nov,0.0041443826185283,FALSE,-0.180065257471852,0.171847179385127
23,temp,dec,-0.0419808162090772,FALSE,-0.209351984326059,0.127376762882701
24,temp,JAN,0.150135519844464,FALSE,-0.0303631448233685,0.305984893227263
25,temp,FEB,0.114297882320206,FALSE,-0.0807580016186143,0.304016508714726
26,temp,MAR,-0.0767839579238477,FALSE,-0.247847421393949,0.107699555471351
27,temp,APR,0.165790965621876,TRUE,0.00202014599111046,0.330211649256424
28,temp,MAY,-0.000956185509693334,FALSE,-0.201249352609972,0.1884618576052
29,temp,JUN,-0.151806312245589,FALSE,-0.297486101206703,0.00749948437081968
30,temp,JUL,0.0251047481787337,FALSE,-0.123447563268748,0.178988322962673
31,temp,AUG,-0.0473031784241637,FALSE,-0.206334339396785,0.141309645097859
32,temp,SEP,-0.110441957217312,FALSE,-0.271864024479261,0.0397344847047329
