month,prec,temp,precs,temps
jun,-0.0149519578796611,-0.0120737123868424,FALSE,FALSE
jul,-0.0930989268594009,-0.127596059741188,FALSE,FALSE
aug,-0.147125796458473,-0.048103572551865,FALSE,FALSE
sep,0.0624559257942569,0.00156612989525563,FALSE,FALSE
oct,-0.0181007347800651,0.0545053753151814,FALSE,FALSE
nov,-0.0696399202671604,0.188326961211676,FALSE,TRUE
dec,-0.00537519022324719,0.048748094576146,FALSE,FALSE
JAN,-0.0584450536721446,0.0513803065546857,FALSE,FALSE
FEB,0.0773688974466877,-0.00289291715692241,FALSE,FALSE
MAR,-0.0153985181650679,0.0344335001992274,FALSE,FALSE
APR,-0.103615868527642,0.104377143971678,FALSE,FALSE
MAY,-0.0590787560230403,0.153401362908006,FALSE,FALSE
JUN,-0.013039889209332,-0.139344304811335,FALSE,FALSE
JUL,-0.0106612939551978,0.0610037274964073,FALSE,FALSE
AUG,-0.0739503909336261,0.0737925859731023,FALSE,FALSE
SEP,0.0396655260842364,0.0988119853448307,FALSE,FALSE
