month,prec,temp,precs,temps
jun,1.78138957434648e-05,-0.0775209059980185,FALSE,FALSE
jul,0.0592648289793956,0.0379886746032468,FALSE,FALSE
aug,0.032013223376493,-0.0894005986825792,FALSE,FALSE
sep,-1.17517739312819e-05,-0.0461532419600743,FALSE,FALSE
oct,-0.0397706985883986,-0.0602771128539014,FALSE,FALSE
nov,-0.205938338970068,0.0587877245961327,FALSE,FALSE
dec,0.0921851813119774,0.0197539376171451,FALSE,FALSE
JAN,-0.123827136478815,-0.00362949658372968,FALSE,FALSE
FEB,3.67705541623325e-05,-0.0524024764744596,FALSE,FALSE
MAR,-0.0425847489111851,0.0121093686446891,FALSE,FALSE
APR,-0.075620030254142,0.170527969757973,FALSE,FALSE
MAY,0.0819965551528748,0.114233331662544,FALSE,FALSE
JUN,-0.0861985088544453,-0.108803347310338,FALSE,FALSE
JUL,-0.0189516319852198,0.0803645343742044,FALSE,FALSE
AUG,0.0490953021027691,-0.0297927572595051,FALSE,FALSE
SEP,0.00178549086844888,-0.00286261293970018,FALSE,FALSE
