id,varname,month,coef,significant,ci_lower,ci_upper
1,prec,jun,-0.0175694614779378,FALSE,-0.215235091160254,0.171349664965981
2,prec,jul,-0.00101819891059049,FALSE,-0.204866768185897,0.1962624516732
3,prec,aug,0.106621573656191,FALSE,-0.080005444651543,0.306127111684724
4,prec,sep,-0.0631246636020125,FALSE,-0.257283995436006,0.125889576272129
5,prec,oct,0.00449712695382589,FALSE,-0.207016418366766,0.215675765236465
6,prec,nov,0.0770348335188825,FALSE,-0.134304045667809,0.283935480932516
7,prec,dec,0.183644043207466,TRUE,0.00361280122521341,0.3705147111924
8,prec,JAN,0.0609035972270276,FALSE,-0.134553751671179,0.22636035020872
9,prec,FEB,0.101038974602059,FALSE,-0.108264494571092,0.28680507892074
10,prec,MAR,0.196325224420737,FALSE,-0.00677714503167808,0.402813172059352
11,prec,APR,0.0504941203641408,FALSE,-0.155353764234508,0.273201149877043
12,prec,MAY,0.0576714684633493,FALSE,-0.11081996732138,0.219790386676205
13,prec,JUN,0.0536579328642717,FALSE,-0.120499741177035,0.251510753332852
14,prec,JUL,-0.0127389541690265,FALSE,-0.227914269816724,0.168747440598191
15,prec,AUG,0.0183137530661963,FALSE,-0.162148067354768,0.205567510033325
16,prec,SEP,-0.064063111310142,FALSE,-0.278177230649153,0.139039190041534
17,temp,jun,0.0993338436151653,FALSE,-0.083122841906292,0.277756753012421
18,temp,jul,-0.0390094357636797,FALSE,-0.208597366923622,0.135139171879634
19,temp,aug,-0.0590744464723598,FALSE,-0.246648283244609,0.119721829586833
20,temp,sep,0.0436760200543358,FALSE,-0.135571213566122,0.22463774111758
21,temp,oct,-0.0324062901196892,FALSE,-0.232079661347784,0.140613472222129
22,temp,nov,0.141525349419114,FALSE,-0.0445860373518141,0.331539195312771
23,temp,dec,-0.0222561804607338,FALSE,-0.248061002099251,0.232254464521032
24,temp,JAN,-0.223737345395204,FALSE,-0.408254828433236,0.00552959061287614
25,temp,FEB,-0.107491862977479,FALSE,-0.283951254624427,0.0498208844922095
26,temp,MAR,0.0267696094694718,FALSE,-0.162109732302823,0.23447646528786
27,temp,APR,-0.00752165690232347,FALSE,-0.228415426923743,0.209949919532866
28,temp,MAY,-0.177666025641147,FALSE,-0.371766944803599,0.0853025804399346
29,temp,JUN,-0.0153200055455289,FALSE,-0.173096808880136,0.157369586388255
30,temp,JUL,-0.0536250748472333,FALSE,-0.244249998769693,0.120628900597842
31,temp,AUG,-0.06950695775921,FALSE,-0.232540053128206,0.1117068557389
32,temp,SEP,0.115446488498357,FALSE,-0.0892649391185115,0.317438283351176
